22;1;1;16;Алзамай;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
23;1;8;84;Алупка;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
24;1;8;84;Алушта;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
25;1;3;58;Альметьевск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
26;1;2;76;Амурск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
27;1;2;83;Анадырь;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
28;1;8;25;Анапа;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
29;1;1;16;Ангарск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
30;1;7;70;Андреаполь;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
31;1;1;22;Анжеро-Судженск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
32;1;2;65;Анива;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
33;1;4;33;Апатиты;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
34;1;7;32;Апрелевка;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
35;1;8;25;Апшеронск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
36;1;6;66;Арамиль;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
37;1;5;79;Аргун;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
38;1;3;55;Ардатов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
39;1;5;57;Ардон;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
40;1;3;35;Арзамас;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
41;1;3;64;Аркадак;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
42;1;8;25;Армавир;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
43;1;8;84;Армянск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
44;1;2;43;Арсеньев;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:22:43";1
45;1;3;58;Арск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
46;1;2;43;Артём;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
47;1;1;26;Артёмовск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
48;1;6;66;Артёмовский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
49;1;4;3;Архангельск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
50;1;6;66;Асбест;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
51;1;1;71;Асино;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
52;1;8;4;Астрахань;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
53;1;3;64;Аткарск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
54;1;8;4;Ахтубинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
55;1;1;26;Ачинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
56;1;6;78;Аша;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
57;1;4;9;Бабаево;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
58;1;1;48;Бабушкин;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
59;1;3;58;Бавлы;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
60;1;4;18;Багратионовск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
61;1;1;16;Байкальск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
62;1;3;47;Баймак;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
63;1;6;78;Бакал;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
64;1;5;17;Баксан;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
65;1;7;19;Балабаново;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
66;1;3;64;Балаково;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
67;1;3;35;Балахна;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
68;1;7;32;Балашиха;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
69;1;3;64;Балашов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
70;1;1;14;Балей;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
71;1;4;18;Балтийск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
72;1;1;37;Барабинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
73;1;1;1;Барнаул;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
74;1;3;75;Барыш;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
75;1;8;61;Батайск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
76;1;8;84;Бахчисарай;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
77;1;7;70;Бежецк;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
78;1;8;61;"Белая Калитва";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
79;1;3;23;"Белая Холуница";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
80;1;7;5;Белгород;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
81;1;3;47;Белебей;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
82;1;7;72;Белёв;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
83;1;3;41;Белинский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
84;1;1;22;Белово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
85;1;2;2;Белогорск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
86;1;8;84;Белогорск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
87;1;4;9;Белозерск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
88;1;1;1;Белокуриха;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
89;1;4;52;Беломорск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
90;1;7;32;Белоозёрский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
91;1;3;47;Белорецк;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
92;1;8;25;Белореченск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
93;1;7;19;Белоусово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
94;1;6;77;Белоярский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
95;1;7;70;Белый;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
96;1;1;37;Бердск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
97;1;3;42;Березники;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
98;1;1;22;Берёзовский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
99;1;6;66;Берёзовский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
100;1;5;57;Беслан;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
101;1;1;1;Бийск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
102;1;2;76;Бикин;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
103;1;2;83;Билибино;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
104;1;2;13;Биробиджан;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
105;1;3;47;Бирск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
106;1;1;16;Бирюсинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
107;1;7;5;Бирюч;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
108;1;3;47;Благовещенск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
109;1;2;2;Благовещенск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
110;1;5;68;Благодарный;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
111;1;7;10;Бобров;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
112;1;6;66;Богданович;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
113;1;7;72;Богородицк;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
114;1;3;35;Богородск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
115;1;1;26;Боготол;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
116;1;7;10;Богучар;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
117;1;1;16;Бодайбо;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
118;1;4;29;Бокситогорск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
119;1;3;58;Болгар;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
120;1;7;70;Бологое;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
121;1;1;37;Болотное;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
122;1;7;72;Болохово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
123;1;7;40;Болхов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
124;1;2;43;"Большой Камень";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
125;1;3;35;Бор;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
126;1;1;14;Борзя;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
127;1;7;10;Борисоглебск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
128;1;4;36;Боровичи;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
129;1;7;19;Боровск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
130;1;1;26;Бородино;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
131;1;1;16;Братск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
132;1;7;32;Бронницы;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
133;1;7;6;Брянск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
134;1;3;58;Бугульма;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
135;1;3;39;Бугуруслан;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
136;1;5;68;Будённовск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
137;1;3;39;Бузулук;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
138;1;3;58;Буинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
139;1;7;24;Буй;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
140;1;5;49;Буйнакск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
141;1;7;10;Бутурлиновка;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
142;1;4;36;Валдай;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
143;1;7;5;Валуйки;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
144;1;7;67;Велиж;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
145;1;4;44;"Великие Луки";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
146;1;4;36;"Великий Новгород";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
147;1;4;9;"Великий Устюг";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
148;1;4;3;Вельск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
149;1;7;72;Венёв;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
150;1;3;42;Верещагино;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
151;1;7;32;Верея;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
152;1;6;78;Верхнеуральск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
153;1;6;66;"Верхний Тагил";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
154;1;6;78;"Верхний Уфалей";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
155;1;6;66;"Верхняя Пышма";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
156;1;6;66;"Верхняя Салда";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
157;1;6;66;"Верхняя Тура";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
158;1;6;66;Верхотурье;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
159;1;2;56;Верхоянск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
160;1;7;70;Весьегонск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
161;1;3;35;Ветлуга;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
162;1;7;32;Видное;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
163;1;2;56;Вилюйск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
164;1;2;20;Вилючинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
165;1;1;16;Вихоревка;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
166;1;7;15;Вичуга;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
167;1;2;43;Владивосток;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
168;1;5;57;Владикавказ;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
169;1;7;7;Владимир;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
170;1;8;8;Волгоград;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
171;1;8;61;Волгодонск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
172;1;7;24;Волгореченск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
173;1;3;54;Волжск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
174;1;8;8;Волжский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
175;1;4;9;Вологда;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
176;1;3;35;Володарск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
177;1;7;32;Волоколамск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
178;1;4;29;Волосово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
179;1;4;29;Волхов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
180;1;6;66;Волчанск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
181;1;3;64;Вольск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
182;1;4;53;Воркута;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
183;1;7;10;Воронеж;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
184;1;3;35;Ворсма;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
185;1;7;32;Воскресенск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
186;1;3;74;Воткинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
187;1;4;29;Всеволожск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
188;1;4;53;Вуктыл;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
189;1;4;29;Выборг;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
190;1;3;35;Выкса;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
191;1;7;32;Высоковск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
192;1;4;29;Высоцк;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
193;1;4;9;Вытегра;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
194;1;7;70;"Вышний Волочёк";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
195;1;2;76;Вяземский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
196;1;7;7;Вязники;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
197;1;7;67;Вязьма;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
198;1;3;23;"Вятские Поляны";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
199;1;7;15;"Гаврилов Посад";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
200;1;7;81;Гаврилов-Ям;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
201;1;7;67;Гагарин;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
202;1;4;33;Гаджиево;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
203;1;3;39;Гай;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
204;1;7;24;Галич;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
205;1;4;29;Гатчина;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
206;1;4;18;Гвардейск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
207;1;4;44;Гдов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
208;1;8;25;Геленджик;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
209;1;5;68;Георгиевск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
210;1;3;74;Глазов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
211;1;7;32;Голицыно;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
212;1;3;35;Горбатов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
213;1;1;46;Горно-Алтайск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
214;1;3;42;Горнозаводск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
215;1;1;1;Горняк;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
216;1;3;35;Городец;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
217;1;3;41;Городище;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
218;1;8;51;Городовиковск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
219;1;7;7;Гороховец;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
220;1;8;25;"Горячий Ключ";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
221;1;7;5;Грайворон;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
222;1;3;42;Гремячинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
223;1;5;79;Грозный;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
224;1;7;30;Грязи;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
225;1;4;9;Грязовец;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
226;1;3;42;Губаха;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
227;1;7;5;Губкин;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
228;1;6;82;Губкинский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
229;1;5;79;Гудермес;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
230;1;8;61;Гуково;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
231;1;8;25;Гулькевичи;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
232;1;4;18;Гурьевск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
233;1;1;22;Гурьевск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
234;1;4;18;Гусев;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
235;1;1;48;Гусиноозёрск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
236;1;7;7;Гусь-Хрустальный;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
237;1;3;47;Давлеканово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
238;1;5;49;"Дагестанские Огни";NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
239;1;6;27;Далматово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
240;1;2;43;Дальнегорск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
241;1;2;43;Дальнереченск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
242;1;7;81;Данилов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
243;1;7;30;Данков;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
244;1;6;66;Дегтярск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
245;1;7;32;Дедовск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
246;1;7;67;Демидов;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
247;1;5;49;Дербент;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
248;1;7;67;Десногорск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
249;1;8;84;Джанкой;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
250;1;3;35;Дзержинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
251;1;7;32;Дзержинский;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
252;1;1;26;Дивногорск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
253;1;5;57;Дигора;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
254;1;3;75;Димитровград;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
255;1;7;28;Дмитриев;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
256;1;7;32;Дмитров;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
257;1;7;40;Дмитровск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
258;1;4;44;Дно;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
259;1;3;42;Добрянка;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
260;1;7;32;Долгопрудный;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
261;1;2;65;Долинск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
262;1;7;32;Домодедово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
263;1;8;61;Донецк;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
264;1;7;72;Донской;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
265;1;7;67;Дорогобуж;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
266;1;7;32;Дрезна;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
267;1;7;32;Дубна;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
268;1;8;8;Дубовка;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
269;1;1;26;Дудинка;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
270;1;7;67;Духовщина;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
271;1;3;47;Дюртюли;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
272;1;7;6;Дятьково;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
273;1;8;84;Евпатория;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
274;1;7;32;Егорьевск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
275;1;8;25;Ейск;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
276;1;6;66;Екатеринбург;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
277;1;3;58;Елабуга;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
278;1;7;30;Елец;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
279;1;2;20;Елизово;NULL;1;"2019-12-13 16:49:24";"2019-12-20 16:23:37";1
